target,output,train_id,test_id
0.19999999999999996,0.335488885641098,0.0,1.0
0.8,0.6888163685798645,0.0,1.0
0.6000000000000001,0.5009792447090149,0.0,1.0
0.8,0.6573435068130493,0.0,1.0
0.6000000000000001,0.6038854122161865,0.0,1.0
0.6000000000000001,0.5009792447090149,0.0,1.0
0.3999999999999999,0.6330901384353638,0.0,1.0
0.6000000000000001,0.45519933104515076,0.0,1.0
0.6000000000000001,0.6706109046936035,0.0,1.0
0.6000000000000001,0.6706109046936035,0.0,1.0
0.8,0.7243281602859497,0.0,1.0
1.0,0.6495968699455261,0.0,1.0
1.0,0.6495968699455261,0.0,1.0
0.8,0.7243281602859497,0.0,1.0
0.3999999999999999,0.501388430595398,0.0,1.0
0.3999999999999999,0.486070454120636,0.0,1.0
0.6000000000000001,0.6706109046936035,0.0,1.0
0.3999999999999999,0.48040956258773804,0.0,1.0
0.3999999999999999,0.532444179058075,0.0,1.0
0.6000000000000001,0.48242509365081787,0.0,1.0
0.8,0.6963045597076416,0.0,1.0
0.3999999999999999,0.47194933891296387,0.0,1.0
0.3999999999999999,0.2825600206851959,0.0,1.0
0.6000000000000001,0.6589089632034302,0.0,1.0
0.6000000000000001,0.5499963164329529,0.0,1.0
0.19999999999999996,0.35690590739250183,0.0,1.0
0.8,0.6798518896102905,0.0,1.0
0.3999999999999999,0.5438958406448364,0.0,1.0
0.6000000000000001,0.6466993093490601,0.0,1.0
0.19999999999999996,0.617232084274292,0.0,1.0
0.3999999999999999,0.47454145550727844,0.0,1.0
0.19999999999999996,0.2428334802389145,0.0,1.0
0.6000000000000001,0.5220639705657959,0.0,1.0
0.6000000000000001,0.501338541507721,0.0,1.0
0.3999999999999999,0.41841351985931396,0.0,1.0
0.3999999999999999,0.6161382794380188,0.0,1.0
0.6000000000000001,0.4908106029033661,0.0,1.0
0.3999999999999999,0.44495639204978943,0.0,1.0
0.3999999999999999,0.44009727239608765,0.0,1.0
0.6000000000000001,0.5732702612876892,0.0,1.0
0.3999999999999999,0.6360839605331421,0.0,1.0
1.0,0.752871572971344,0.0,1.0
0.19999999999999996,0.505825400352478,0.0,1.0
0.6000000000000001,0.5138561129570007,0.0,1.0
0.3999999999999999,0.6161382794380188,0.0,1.0
0.6000000000000001,0.625301718711853,0.0,1.0
0.3999999999999999,0.5957732796669006,0.0,1.0
0.3999999999999999,0.5139315128326416,0.0,1.0
0.6000000000000001,0.5066056251525879,0.0,1.0
0.3999999999999999,0.5113425254821777,0.0,1.0
0.3999999999999999,0.5411971807479858,0.0,1.0
0.3999999999999999,0.5187246799468994,0.0,1.0
0.3999999999999999,0.5411971807479858,0.0,1.0
0.3999999999999999,0.46695056557655334,0.0,1.0
0.3999999999999999,0.5187246799468994,0.0,1.0
0.3999999999999999,0.47238823771476746,0.0,1.0
0.6000000000000001,0.7630926966667175,0.0,1.0
0.19999999999999996,0.5761542320251465,0.0,1.0
0.3999999999999999,0.5184456706047058,0.0,1.0
0.3999999999999999,0.5877366662025452,0.0,1.0
0.19999999999999996,0.3469720780849457,0.0,1.0
0.3999999999999999,0.4102494716644287,0.0,1.0
0.6000000000000001,0.46724507212638855,0.0,1.0
0.3999999999999999,0.5269542932510376,0.0,1.0
0.8,0.703851044178009,0.0,1.0
0.3999999999999999,0.5877366662025452,0.0,1.0
0.6000000000000001,0.5899080634117126,0.0,1.0
0.8,0.6533583998680115,0.0,1.0
0.3999999999999999,0.46801450848579407,0.0,1.0
0.3999999999999999,0.6082731485366821,0.0,1.0
0.3999999999999999,0.46801450848579407,0.0,1.0
0.3999999999999999,0.46912333369255066,0.0,1.0
0.3999999999999999,0.6134929656982422,0.0,1.0
0.3999999999999999,0.6082731485366821,0.0,1.0
0.6000000000000001,0.3923270106315613,0.0,1.0
0.8,0.6533583998680115,0.0,1.0
0.6000000000000001,0.5365411043167114,0.0,1.0
0.6000000000000001,0.5307261347770691,0.0,1.0
0.3999999999999999,0.49835795164108276,0.0,1.0
0.6000000000000001,0.5218804478645325,0.0,1.0
0.6000000000000001,0.5992922782897949,0.0,1.0
0.6000000000000001,0.5218804478645325,0.0,1.0
0.3999999999999999,0.49835795164108276,0.0,1.0
0.19999999999999996,0.3726160526275635,0.0,1.0
0.6000000000000001,0.5259667634963989,0.0,1.0
0.6000000000000001,0.5263394713401794,0.0,1.0
0.6000000000000001,0.6137062907218933,0.0,1.0
0.6000000000000001,0.6137062907218933,0.0,1.0
0.6000000000000001,0.6137062907218933,0.0,1.0
0.6000000000000001,0.6137062907218933,0.0,1.0
0.6000000000000001,0.48822638392448425,0.0,1.0
0.8,0.6619343757629395,0.0,1.0
0.6000000000000001,0.5322374701499939,0.0,1.0
0.3999999999999999,0.504484236240387,0.0,1.0
0.3999999999999999,0.5676801800727844,0.0,1.0
0.8,0.6390283107757568,0.0,1.0
0.6000000000000001,0.4912824332714081,0.0,1.0
0.3999999999999999,0.43231016397476196,0.0,1.0
0.6000000000000001,0.6463538408279419,0.0,1.0
0.8,0.728873610496521,0.0,1.0
0.8,0.5372526049613953,0.0,1.0
0.8,0.5451865792274475,0.0,1.0
0.3999999999999999,0.49885380268096924,0.0,1.0
0.19999999999999996,0.5448727011680603,0.0,1.0
0.0,0.5452938675880432,0.0,1.0
0.3999999999999999,0.43231016397476196,0.0,1.0
0.0,0.5526304244995117,0.0,1.0
0.6000000000000001,0.5317942500114441,0.0,1.0
1.0,0.5680185556411743,0.0,1.0
0.8,0.4979845881462097,0.0,1.0
0.8,0.4979845881462097,0.0,1.0
0.6000000000000001,0.6896889805793762,0.0,1.0
0.19999999999999996,0.41456669569015503,0.0,1.0
0.6000000000000001,0.682970404624939,0.0,1.0
0.3999999999999999,0.5186353325843811,0.0,1.0
0.3999999999999999,0.5122792720794678,0.0,1.0
0.6000000000000001,0.48054760694503784,0.0,1.0
0.6000000000000001,0.5292800664901733,0.0,1.0
0.3999999999999999,0.5186353325843811,0.0,1.0
0.6000000000000001,0.4697791635990143,0.0,1.0
0.3999999999999999,0.453553706407547,0.0,1.0
0.6000000000000001,0.4535428583621979,0.0,1.0
0.6000000000000001,0.45302614569664,0.0,1.0
0.6000000000000001,0.4697791635990143,0.0,1.0
0.3999999999999999,0.44913914799690247,0.0,1.0
0.3999999999999999,0.4792502224445343,0.0,1.0
0.3999999999999999,0.4525223672389984,0.0,1.0
0.3999999999999999,0.45501211285591125,0.0,1.0
0.6000000000000001,0.5877618789672852,0.0,1.0
0.6000000000000001,0.5876345634460449,0.0,1.0
0.3999999999999999,0.39633646607398987,0.0,1.0
0.19999999999999996,0.43075495958328247,0.0,1.0
0.8,0.6742083430290222,0.0,1.0
1.0,0.6984078884124756,0.0,1.0
1.0,0.7656235694885254,0.0,1.0
0.19999999999999996,0.5464503765106201,0.0,1.0
0.3999999999999999,0.4674607813358307,0.0,1.0
0.3999999999999999,0.4702007472515106,0.0,1.0
0.3999999999999999,0.4620024859905243,0.0,1.0
0.6000000000000001,0.4980804920196533,0.0,1.0
0.8,0.6432634592056274,0.0,1.0
0.8,0.6432633399963379,0.0,1.0
0.8,0.6432633399963379,0.0,1.0
0.8,0.6432633399963379,0.0,1.0
0.6000000000000001,0.6077805757522583,0.0,1.0
0.3999999999999999,0.5562747120857239,0.0,1.0
0.8,0.546389102935791,0.0,1.0
0.0,0.33758315443992615,0.0,1.0
0.6000000000000001,0.4851277470588684,0.0,1.0
0.3999999999999999,0.4205755889415741,0.0,1.0
0.8,0.6482131481170654,0.0,1.0
0.6000000000000001,0.6219722628593445,0.0,1.0
0.6000000000000001,0.5971819162368774,0.0,1.0
0.6000000000000001,0.514091968536377,0.0,1.0
0.6000000000000001,0.4824155271053314,0.0,1.0
0.6000000000000001,0.514091968536377,0.0,1.0
0.6000000000000001,0.5694586038589478,0.0,1.0
0.6000000000000001,0.504024088382721,0.0,1.0
0.6000000000000001,0.504024088382721,0.0,1.0
0.3999999999999999,0.5000734329223633,0.0,1.0
0.6000000000000001,0.5038765072822571,0.0,1.0
0.8,0.5768106579780579,0.0,1.0
0.6000000000000001,0.569821834564209,0.0,1.0
0.8,0.6377713084220886,0.0,1.0
1.0,0.7268524169921875,0.0,1.0
0.6000000000000001,0.5754950642585754,0.0,1.0
0.6000000000000001,0.5482891798019409,0.0,1.0
0.3999999999999999,0.5439919233322144,0.0,1.0
0.6000000000000001,0.5212180614471436,0.0,1.0
0.6000000000000001,0.6271820068359375,0.0,1.0
0.3999999999999999,0.6220240592956543,0.0,1.0
0.8,0.6797620058059692,0.0,1.0
0.6000000000000001,0.5541059374809265,0.0,1.0
0.8,0.608065128326416,0.0,1.0
0.3999999999999999,0.6220240592956543,0.0,1.0
0.6000000000000001,0.6271820068359375,0.0,1.0
0.6000000000000001,0.5990015268325806,0.0,1.0
0.3999999999999999,0.4259842038154602,0.0,1.0
0.3999999999999999,0.3593340218067169,0.0,1.0
0.6000000000000001,0.4829009175300598,0.0,1.0
0.6000000000000001,0.5592198967933655,0.0,1.0
0.6000000000000001,0.5089321136474609,0.0,1.0
0.3999999999999999,0.6201701760292053,0.0,1.0
1.0,0.8046576976776123,0.0,1.0
0.3999999999999999,0.6268112063407898,0.0,1.0
0.6000000000000001,0.6160204410552979,0.0,1.0
0.3999999999999999,0.5459227561950684,0.0,1.0
0.3999999999999999,0.520149290561676,0.0,1.0
0.6000000000000001,0.6160204410552979,0.0,1.0
0.6000000000000001,0.5726919174194336,0.0,1.0
0.6000000000000001,0.4625466465950012,0.0,1.0
0.3999999999999999,0.5062667727470398,0.0,1.0
0.8,0.6803193688392639,0.0,1.0
0.8,0.5441586375236511,0.0,1.0
0.6000000000000001,0.4828185439109802,0.0,1.0
0.6000000000000001,0.5053306818008423,0.0,1.0
0.3999999999999999,0.5865487456321716,0.0,1.0
0.6000000000000001,0.5898041725158691,0.0,1.0
0.6000000000000001,0.6085372567176819,0.0,1.0
0.8,0.578088104724884,0.0,1.0
0.6000000000000001,0.5854406952857971,0.0,1.0
0.6000000000000001,0.6230375170707703,0.0,1.0
0.3999999999999999,0.6196860074996948,0.0,1.0
0.8,0.7502908706665039,0.0,1.0
0.8,0.6633446216583252,0.0,1.0
0.6000000000000001,0.48820972442626953,0.0,1.0
0.8,0.6633446216583252,0.0,1.0
0.6000000000000001,0.45739006996154785,0.0,1.0
0.6000000000000001,0.6995652914047241,0.0,1.0
0.6000000000000001,0.6995652914047241,0.0,1.0
0.6000000000000001,0.47042375802993774,0.0,1.0
0.6000000000000001,0.4361003041267395,0.0,1.0
0.6000000000000001,0.626919686794281,0.0,1.0
0.6000000000000001,0.5642359852790833,0.0,1.0
0.3999999999999999,0.3835683763027191,0.0,1.0
0.6000000000000001,0.5962547063827515,0.0,1.0
0.6000000000000001,0.6995652914047241,0.0,1.0
0.8,0.6559895873069763,0.0,1.0
0.8,0.7893661260604858,0.0,1.0
0.6000000000000001,0.5800904631614685,0.0,1.0
0.6000000000000001,0.47451484203338623,0.0,1.0
0.6000000000000001,0.5642336010932922,0.0,1.0
0.3999999999999999,0.6768493056297302,0.0,1.0
0.6000000000000001,0.47451484203338623,0.0,1.0
0.6000000000000001,0.5642336010932922,0.0,1.0
0.3999999999999999,0.26939284801483154,0.0,1.0
0.6000000000000001,0.4831385016441345,0.0,1.0
0.8,0.6635067462921143,0.0,1.0
0.8,0.6635067462921143,0.0,1.0
0.8,0.49497485160827637,0.0,1.0
0.8,0.5366442799568176,0.0,1.0
0.6000000000000001,0.5029577612876892,0.0,1.0
0.8,0.49497485160827637,0.0,1.0
0.8,0.5366442799568176,0.0,1.0
0.6000000000000001,0.5112984776496887,0.0,1.0
0.6000000000000001,0.4570121169090271,0.0,1.0
0.6000000000000001,0.4831385016441345,0.0,1.0
0.8,0.6493684649467468,0.0,1.0
0.8,0.6635067462921143,0.0,1.0
0.8,0.6541217565536499,0.0,1.0
0.3999999999999999,0.4645931124687195,0.0,1.0
0.6000000000000001,0.5561347603797913,0.0,1.0
0.8,0.5386325120925903,0.0,1.0
0.8,0.5386325120925903,0.0,1.0
0.3999999999999999,0.44847190380096436,0.0,1.0
0.6000000000000001,0.4911288917064667,0.0,1.0
0.6000000000000001,0.6543908715248108,0.0,1.0
0.3999999999999999,0.45868879556655884,0.0,1.0
0.3999999999999999,0.4613416790962219,0.0,1.0
0.3999999999999999,0.6032019853591919,0.0,1.0
0.6000000000000001,0.7110916972160339,0.0,1.0
0.3999999999999999,0.474221795797348,0.0,1.0
0.6000000000000001,0.717805802822113,0.0,1.0
0.6000000000000001,0.7110916972160339,0.0,1.0
0.3999999999999999,0.45868879556655884,0.0,1.0
0.3999999999999999,0.3814705014228821,0.0,1.0
0.3999999999999999,0.7233070135116577,0.0,1.0
0.6000000000000001,0.7713578939437866,0.0,1.0
0.3999999999999999,0.4613416790962219,0.0,1.0
0.8,0.7851512432098389,0.0,1.0
0.3999999999999999,0.36225101351737976,0.0,1.0
0.6000000000000001,0.6342785358428955,0.0,1.0
0.3999999999999999,0.6032019853591919,0.0,1.0
0.6000000000000001,0.5769429802894592,0.0,1.0
0.6000000000000001,0.5872706174850464,0.0,1.0
0.3999999999999999,0.6315553188323975,0.0,1.0
0.3999999999999999,0.6315553188323975,0.0,1.0
0.6000000000000001,0.5769429802894592,0.0,1.0
0.6000000000000001,0.5872706174850464,0.0,1.0
0.6000000000000001,0.5366369485855103,0.0,1.0
0.3999999999999999,0.5184682011604309,0.0,1.0
0.6000000000000001,0.5366369485855103,0.0,1.0
0.6000000000000001,0.587329089641571,0.0,1.0
0.8,0.7461885213851929,0.0,1.0
0.6000000000000001,0.5484030842781067,0.0,1.0
0.6000000000000001,0.5491077899932861,0.0,1.0
0.6000000000000001,0.5491077899932861,0.0,1.0
0.8,0.6142457723617554,0.0,1.0
0.6000000000000001,0.5484030842781067,0.0,1.0
0.6000000000000001,0.5491077899932861,0.0,1.0
0.3999999999999999,0.4640623927116394,0.0,1.0
0.3999999999999999,0.46390461921691895,0.0,1.0
0.3999999999999999,0.46427032351493835,0.0,1.0
0.3999999999999999,0.4640623927116394,0.0,1.0
0.3999999999999999,0.40714460611343384,0.0,1.0
0.8,0.570255696773529,0.0,1.0
0.19999999999999996,0.3233354389667511,0.0,1.0
1.0,0.7707294821739197,0.0,1.0
0.8,0.7576696276664734,0.0,1.0
0.3999999999999999,0.5010308623313904,0.0,1.0
1.0,0.7637275457382202,0.0,1.0
0.8,0.570255696773529,0.0,1.0
0.3999999999999999,0.37871989607810974,0.0,1.0
0.8,0.691277027130127,0.0,1.0
0.6000000000000001,0.5997254252433777,0.0,1.0
1.0,0.8233644366264343,0.0,1.0
0.6000000000000001,0.4618363082408905,0.0,1.0
0.6000000000000001,0.6559771299362183,0.0,1.0
0.0,0.6180733442306519,0.0,1.0
0.3999999999999999,0.6867492198944092,0.0,1.0
0.6000000000000001,0.5314508676528931,0.0,1.0
0.6000000000000001,0.5314509272575378,0.0,1.0
0.8,0.6079736948013306,0.0,1.0
0.3999999999999999,0.3900541663169861,0.0,1.0
0.3999999999999999,0.5704149007797241,0.0,1.0
0.8,0.5329591035842896,0.0,1.0
0.8,0.6064654588699341,0.0,1.0
0.8,0.6079736948013306,0.0,1.0
0.6000000000000001,0.5307073593139648,0.0,1.0
0.8,0.6567264199256897,0.0,1.0
0.3999999999999999,0.5483124256134033,0.0,1.0
0.6000000000000001,0.4758782684803009,0.0,1.0
0.3999999999999999,0.3751474618911743,0.0,1.0
0.3999999999999999,0.5483124256134033,0.0,1.0
0.3999999999999999,0.4939033091068268,0.0,1.0
0.3999999999999999,0.46325746178627014,0.0,1.0
0.6000000000000001,0.3913080394268036,0.0,1.0
0.3999999999999999,0.4357127249240875,0.0,1.0
0.3999999999999999,0.533926248550415,0.0,1.0
0.6000000000000001,0.607176661491394,0.0,1.0
0.6000000000000001,0.3913080394268036,0.0,1.0
0.3999999999999999,0.4357127249240875,0.0,1.0
0.3999999999999999,0.48919862508773804,0.0,1.0
0.6000000000000001,0.4017839729785919,0.0,1.0
0.3999999999999999,0.5339937806129456,0.0,1.0
0.6000000000000001,0.7037613391876221,0.0,1.0
0.8,0.6184945106506348,0.0,1.0
0.6000000000000001,0.5813875794410706,0.0,1.0
0.3999999999999999,0.48571309447288513,0.0,1.0
0.8,0.6953350901603699,0.0,1.0
0.6000000000000001,0.5874298810958862,0.0,1.0
0.6000000000000001,0.35262396931648254,0.0,1.0
0.6000000000000001,0.5954126715660095,0.0,1.0
0.3999999999999999,0.4658791124820709,0.0,1.0
0.6000000000000001,0.6419406533241272,0.0,1.0
0.3999999999999999,0.49787190556526184,0.0,1.0
0.3999999999999999,0.4658791124820709,0.0,1.0
0.3999999999999999,0.38914820551872253,0.0,1.0
0.6000000000000001,0.6480209827423096,0.0,1.0
0.6000000000000001,0.6536251306533813,0.0,1.0
0.6000000000000001,0.5806291103363037,0.0,1.0
0.6000000000000001,0.6159112453460693,0.0,1.0
0.6000000000000001,0.5133736729621887,0.0,1.0
0.6000000000000001,0.5091577172279358,0.0,1.0
0.8,0.6102676391601562,0.0,1.0
0.6000000000000001,0.5726362466812134,0.0,1.0
0.6000000000000001,0.6796663403511047,0.0,1.0
0.6000000000000001,0.6701341271400452,0.0,1.0
0.6000000000000001,0.7268699407577515,0.0,1.0
0.19999999999999996,0.42389795184135437,0.0,1.0
0.6000000000000001,0.779536783695221,0.0,1.0
0.3999999999999999,0.5014833807945251,0.0,1.0
0.19999999999999996,0.42389795184135437,0.0,1.0
0.6000000000000001,0.4638884365558624,0.0,1.0
0.6000000000000001,0.5703160166740417,0.0,1.0
0.6000000000000001,0.4630644917488098,0.0,1.0
0.3999999999999999,0.4588454067707062,0.0,1.0
0.6000000000000001,0.716478168964386,0.0,1.0
0.6000000000000001,0.716478168964386,0.0,1.0
0.3999999999999999,0.2954327166080475,0.0,1.0
0.8,0.5441154837608337,0.0,1.0
0.6000000000000001,0.6716463565826416,0.0,1.0
0.8,0.5441154837608337,0.0,1.0
0.6000000000000001,0.5052986145019531,0.0,1.0
0.6000000000000001,0.5351762175559998,0.0,1.0
0.6000000000000001,0.6325958371162415,0.0,1.0
0.6000000000000001,0.6289500594139099,0.0,1.0
0.8,0.5944443941116333,0.0,1.0
0.6000000000000001,0.5354148745536804,0.0,1.0
0.3999999999999999,0.5759077072143555,0.0,1.0
0.6000000000000001,0.6292241215705872,0.0,1.0
0.6000000000000001,0.667206883430481,0.0,1.0
0.3999999999999999,0.5089820623397827,0.0,1.0
0.3999999999999999,0.44108232855796814,0.0,1.0
0.3999999999999999,0.44108232855796814,0.0,1.0
0.6000000000000001,0.576452374458313,0.0,1.0
0.6000000000000001,0.5842931270599365,0.0,1.0
0.3999999999999999,0.4529561400413513,0.0,1.0
0.6000000000000001,0.5001041293144226,0.0,1.0
0.19999999999999996,0.45005521178245544,0.0,1.0
0.6000000000000001,0.7297909259796143,0.0,1.0
0.6000000000000001,0.6504166126251221,0.0,1.0
0.6000000000000001,0.6636738777160645,0.0,1.0
0.6000000000000001,0.7111607193946838,0.0,1.0
0.3999999999999999,0.6079394221305847,0.0,1.0
0.6000000000000001,0.5980064272880554,0.0,1.0
0.6000000000000001,0.5980064272880554,0.0,1.0
0.6000000000000001,0.5980064272880554,0.0,1.0
0.3999999999999999,0.4470847249031067,0.0,1.0
0.3999999999999999,0.4470847249031067,0.0,1.0
0.6000000000000001,0.5980064272880554,0.0,1.0
0.3999999999999999,0.59388667345047,0.0,1.0
0.6000000000000001,0.4908420145511627,0.0,1.0
0.19999999999999996,0.6210301518440247,0.0,1.0
0.3999999999999999,0.43098184466362,0.0,1.0
0.6000000000000001,0.5045852661132812,0.0,1.0
0.6000000000000001,0.5899900794029236,0.0,1.0
0.6000000000000001,0.4437881112098694,0.0,1.0
0.6000000000000001,0.6085240244865417,0.0,1.0
0.6000000000000001,0.550891637802124,0.0,1.0
0.6000000000000001,0.5270848274230957,0.0,1.0
0.8,0.6064955592155457,0.0,1.0
0.3999999999999999,0.43098184466362,0.0,1.0
0.8,0.4709904193878174,0.0,1.0
0.8,0.5423996448516846,0.0,1.0
0.8,0.642577052116394,0.0,1.0
0.8,0.4709904193878174,0.0,1.0
0.8,0.642577052116394,0.0,1.0
0.8,0.5423996448516846,0.0,1.0
0.3999999999999999,0.3976386785507202,0.0,1.0
0.6000000000000001,0.4867105484008789,0.0,1.0
0.3999999999999999,0.49209514260292053,0.0,1.0
0.6000000000000001,0.7028720378875732,0.0,1.0
0.8,0.5883718729019165,0.0,1.0
